515	0.071358000	0.685660000	0.082248000
516	0.079901000	0.701550000	0.077744000
517	0.088909000	0.717230000	0.073456000
518	0.098293000	0.732570000	0.069268000
519	0.107949000	0.747460000	0.065060000
520	0.117749000	0.761757000	0.060709000
521	0.127839000	0.775340000	0.056457000
522	0.138450000	0.788220000	0.052609000
523	0.149516000	0.800460000	0.049122000
524	0.161041000	0.812140000	0.045954000
525	0.172953000	0.823330000	0.043050000
526	0.185209000	0.834120000	0.040368000
527	0.197755000	0.844600000	0.037839000
528	0.210538000	0.854870000	0.035384000
529	0.223460000	0.865040000	0.032949000
530	0.236491000	0.875211000	0.030451000
531	0.249633000	0.885370000	0.028029000
532	0.262972000	0.895370000	0.025862000
533	0.276515000	0.905150000	0.023920000
534	0.290269000	0.914650000	0.022174000
535	0.304213000	0.923810000	0.020584000
536	0.318361000	0.932550000	0.019127000
537	0.332705000	0.940810000	0.017740000
538	0.347232000	0.948520000	0.016403000
539	0.361926000	0.955600000	0.015064000
540	0.376772000	0.961988000	0.013676000
541	0.391683000	0.967540000	0.012308000
542	0.406594000	0.972230000	0.011056000
543	0.421539000	0.976170000	0.009915000
544	0.436517000	0.979460000	0.008872000
545	0.451584000	0.982200000	0.007918000
546	0.466782000	0.984520000	0.007030000
547	0.482147000	0.986520000	0.006223000
548	0.497738000	0.988320000	0.005453000
549	0.513606000	0.990020000	0.004714000
550	0.529826000	0.991761000	0.003988000
551	0.546440000	0.993530000	0.003289000
552	0.563426000	0.995230000	0.002646000
553	0.580726000	0.996770000	0.002063000
554	0.598290000	0.998090000	0.001533000
555	0.616053000	0.999110000	0.001091000
556	0.633948000	0.999770000	0.000711000
557	0.651901000	1.000000000	0.000407000
558	0.669824000	0.999710000	0.000184000
559	0.687632000	0.998850000	0.000047000
560	0.705224000	0.997340000	0.000000000
561	0.722773000	0.995260000	0.000000000
562	0.740483000	0.992740000	0.000000000
563	0.758273000	0.989750000	0.000000000
564	0.776083000	0.986300000	0.000000000
565	0.793832000	0.982380000	0.000000000
566	0.811436000	0.977980000	0.000000000
567	0.828822000	0.973110000	0.000000000
568	0.845879000	0.967740000	0.000000000
569	0.862525000	0.961890000	0.000000000
570	0.878655000	0.955552000	0.000000000
571	0.894208000	0.948601000	0.000000000
572	0.909206000	0.940981000	0.000000000
573	0.923672000	0.932798000	0.000000000
574	0.937638000	0.924158000	0.000000000
575	0.951162000	0.915175000	0.000000000
576	0.964283000	0.905954000	0.000000000
577	0.977068000	0.896608000	0.000000000
578	0.989590000	0.887249000	0.000000000
579	1.001910000	0.877986000	0.000000000
580	1.014160000	0.868934000	0.000000000
581	1.026500000	0.860164000	0.000000000
582	1.038800000	0.851519000	0.000000000
583	1.051000000	0.842963000	0.000000000
584	1.062900000	0.834393000	0.000000000
585	1.074300000	0.825623000	0.000000000
586	1.085200000	0.816764000	0.000000000
587	1.095200000	0.807544000	0.000000000
588	1.104200000	0.797947000	0.000000000
589	1.112000000	0.787893000	0.000000000
590	1.118520000	0.777405000	0.000000000
591	1.123800000	0.766490000	0.000000000
592	1.128000000	0.755309000	0.000000000
593	1.131100000	0.743845000	0.000000000
594	1.133200000	0.732190000	0.000000000
595	1.134300000	0.720353000	0.000000000
596	1.134300000	0.708281000	0.000000000
597	1.133300000	0.696055000	0.000000000
598	1.131200000	0.683621000	0.000000000
599	1.128100000	0.671048000	0.000000000
600	1.123990000	0.658341000	0.000000000
601	1.118900000	0.645545000	0.000000000
602	1.112900000	0.632718000	0.000000000
603	1.105900000	0.619815000	0.000000000
604	1.098000000	0.606887000	0.000000000
605	1.089100000	0.593878000	0.000000000
606	1.079200000	0.580781000	0.000000000
607	1.068400000	0.567653000	0.000000000
608	1.056700000	0.554490000	0.000000000
609	1.044000000	0.541228000	0.000000000
610	1.030480000	0.527963000	0.000000000
611	1.016000000	0.514634000	0.000000000
612	1.000800000	0.501363000	0.000000000
613	0.984790000	0.488124000	0.000000000
614	0.968080000	0.474935000	0.000000000
615	0.950740000	0.461834000	0.000000000
616	0.932800000	0.448823000	0.000000000
617	0.914340000	0.435917000	0.000000000
618	0.895390000	0.423153000	0.000000000
619	0.876030000	0.410526000	0.000000000
620	0.856297000	0.398057000	0.000000000
621	0.836350000	0.385835000	0.000000000
622	0.816290000	0.373951000	0.000000000
623	0.796050000	0.362311000	0.000000000
624	0.775610000	0.350863000	0.000000000
625	0.754930000	0.339554000	0.000000000
626	0.733990000	0.328309000	0.000000000
627	0.712780000	0.317118000	0.000000000
628	0.691290000	0.305936000	0.000000000
629	0.669520000	0.294737000	0.000000000
630	0.647467000	0.283493000	0.000000000
631	0.625110000	0.272222000	0.000000000
632	0.602520000	0.260990000	0.000000000
633	0.579890000	0.249877000	0.000000000
634	0.557370000	0.238946000	0.000000000
635	0.535110000	0.228254000	0.000000000
636	0.513240000	0.217853000	0.000000000
637	0.491860000	0.207780000	0.000000000
638	0.471080000	0.198072000	0.000000000
639	0.450960000	0.188748000	0.000000000
640	0.431567000	0.179828000	0.000000000
641	0.412870000	0.171285000	0.000000000
642	0.394750000	0.163059000	0.000000000
643	0.377210000	0.155151000	0.000000000
644	0.360190000	0.147535000	0.000000000
645	0.343690000	0.140211000	0.000000000
646	0.327690000	0.133170000	0.000000000
647	0.312170000	0.126400000	0.000000000
648	0.297110000	0.119892000	0.000000000
649	0.282500000	0.113640000	0.000000000
650	0.268329000	0.107633000	0.000000000
651	0.254590000	0.101870000	0.000000000
652	0.241300000	0.096347000	0.000000000
653	0.228480000	0.091063000	0.000000000
654	0.216140000	0.086010000	0.000000000
655	0.204300000	0.081187000	0.000000000
656	0.192950000	0.076583000	0.000000000
657	0.182110000	0.072198000	0.000000000
658	0.171770000	0.068024000	0.000000000
659	0.161920000	0.064052000	0.000000000
660	0.152568000	0.060281000	0.000000000
661	0.143670000	0.056697000	0.000000000
662	0.135200000	0.053292000	0.000000000
663	0.127130000	0.050059000	0.000000000
664	0.119480000	0.046998000	0.000000000
665	0.112210000	0.044096000	0.000000000
666	0.105310000	0.041345000	0.000000000
667	0.098786000	0.038750700	0.000000000
668	0.092610000	0.036297800	0.000000000
669	0.086773000	0.033983200	0.000000000
670	0.081260600	0.031800400	0.000000000
671	0.076048000	0.029739500	0.000000000
672	0.071114000	0.027791800	0.000000000
673	0.066454000	0.025955100	0.000000000
674	0.062062000	0.024226300	0.000000000
675	0.057930000	0.022601700	0.000000000
676	0.054050000	0.021077900	0.000000000
677	0.050412000	0.019650500	0.000000000
678	0.047006000	0.018315300	0.000000000
679	0.043823000	0.017068600	0.000000000
680	0.040850800	0.015905100	0.000000000
681	0.038072000	0.014818300	0.000000000
682	0.035468000	0.013800800	0.000000000
683	0.033031000	0.012849500	0.000000000
684	0.030753000	0.011960700	0.000000000
685	0.028623000	0.011130300	0.000000000
686	0.026635000	0.010355500	0.000000000
687	0.024781000	0.009633200	0.000000000
688	0.023052000	0.008959900	0.000000000
689	0.021441000	0.008332400	0.000000000
690	0.019941300	0.007748800	0.000000000
691	0.018544000	0.007204600	0.000000000
692	0.017241000	0.006697500	0.000000000
693	0.016027000	0.006225100	0.000000000
694	0.014896000	0.005785000	0.000000000
695	0.013842000	0.005375100	0.000000000
696	0.012862000	0.004994100	0.000000000
697	0.011949000	0.004639200	0.000000000
698	0.011100000	0.004309300	0.000000000
699	0.010311000	0.004002800	0.000000000
700	0.009576880	0.003717740	0.000000000
701	0.008894000	0.003452620	0.000000000
702	0.008258100	0.003205830	0.000000000
703	0.007666400	0.002976230	0.000000000
704	0.007116300	0.002762810	0.000000000
705	0.006605200	0.002564560	0.000000000
706	0.006130600	0.002380480	0.000000000
707	0.005690300	0.002209710	0.000000000
708	0.005281900	0.002051320	0.000000000
709	0.004903300	0.001904490	0.000000000
710	0.004552630	0.001768470	0.000000000
711	0.004227500	0.001642360	0.000000000
712	0.003925800	0.001525350	0.000000000
713	0.003645700	0.001416720	0.000000000
714	0.003385900	0.001315950	0.000000000
715	0.003144700	0.001222390	0.000000000
716	0.002920800	0.001135550	0.000000000
717	0.002713000	0.001054940	0.000000000
718	0.002520200	0.000980140	0.000000000
719	0.002341100	0.000910660	0.000000000
720	0.002174960	0.000846190	0.000000000
